"x","y","psi","spp"
550.829376326874,214.127285405993,1,7
437.78996146284,715.444707777351,2,9
470.237397123128,850.298968143761,2,9
821.872825268656,24.6967291459441,2,12
359.736897982657,769.757312024012,3,21
449.6574413497,424.382421653718,2,27
20.2564743813127,950.806906213984,3,38
52.2956519853324,675.155686913058,3,34
226.272165309638,662.714243400842,1,14
397.511108079925,190.83061744459,2,28
56.8952462635934,576.128800632432,3,9
655.176931060851,596.201073843986,2,9
385.993782896549,535.922957351431,2,36
553.472378756851,1.21245579794049,2,39
244.482947979122,55.423189420253,1,5
117.988848360255,945.869747083634,3,2
431.723502697423,228.927549207583,1,20
677.063223207369,950.24570543319,3,9
411.937424214557,612.457196461037,2,21
230.768394656479,373.775655403733,2,23
821.015306515619,43.3036796748638,1,21
259.593660710379,544.3825495895,2,29
133.485401514918,385.100358864293,3,3
852.010504342616,195.638660807163,1,30
254.341755993664,958.565366221592,3,33
1.74302258528769,217.597920447588,2,30
191.120418952778,97.89142687805,1,28
908.989654621109,665.620593586937,3,17
447.171937674284,545.726497657597,2,36
941.995087079704,575.386877404526,2,27
620.003169169649,888.086379738525,2,43
316.419559996575,465.882327640429,2,37
984.761776635423,42.8994528483599,2,42
712.09086664021,737.422180594876,2,28
810.672851512209,902.306721545756,2,27
275.796539150178,645.574569003657,2,4
693.261404987425,268.618100322783,1,9
903.90183753334,841.209770180285,2,19
544.029344804585,794.241754338145,2,9
322.759946342558,488.122994313017,2,28
384.815119672567,981.494285631925,3,42
632.430414436385,207.788224332035,1,16
780.037535587326,701.615406898782,2,27
860.266639152542,787.670306162909,2,43
983.364358311519,137.708015041426,2,44
618.201915407553,166.413913946599,1,10
708.143047988415,681.583223165944,2,43
541.143154259771,786.18017048575,1,30
937.254725722596,381.670165108517,2,42
864.767376333475,762.618384789675,3,10
952.186188427731,777.768498286605,3,30
399.829898495227,895.740123931319,3,39
316.325086634606,306.910006329417,1,19
218.606102978811,824.420153163373,3,17
356.182530056685,376.293995883316,3,30
11.1446341034025,180.556590203196,3,25
302.869187202305,799.346565268934,2,28
957.053202670068,17.5482165068388,1,9
654.293293599039,705.226353369653,3,45
474.09461112693,692.198064411059,2,7
376.429508440197,626.339867478237,3,39
854.374418966472,336.184344487265,2,15
246.769842458889,662.992056459188,3,30
695.231947349384,689.837850164622,2,2
948.686348972842,87.4786600470543,2,19
670.716813765466,142.204364994541,1,18
246.819092193618,66.6453181765974,2,19
344.566157320514,366.267961449921,2,11
377.111095003784,570.807215990499,2,2
93.9907638821751,714.164451463148,3,28
261.075689923018,340.237723663449,2,44
378.077118191868,999.042254174128,3,46
737.385034328327,268.047030782327,2,9
923.032768303528,789.253455353901,2,32
509.912039386109,51.2606776319444,3,2
992.081278003752,871.688288170844,2,43
590.030025225133,824.895319063216,2,32
350.538342026994,185.22445182316,3,39
402.814701665193,968.728515319526,3,25
51.2992078438401,558.274398790672,3,33
509.662967175245,23.992836009711,1,41
166.091553866863,693.049063207582,2,28
106.64263414219,17.6039249636233,1,16
109.639474190772,922.233620425686,2,43
113.913651788607,579.234028002247,2,7
801.193535327911,998.245100257918,3,6
607.609501574188,102.513785939664,1,21
805.136111332104,99.0059890318662,1,14
958.132490282878,14.5546931307763,1,17
921.540251467377,993.509757798165,2,30
143.44907971099,251.470986520872,2,15
842.280742479488,392.659447854385,3,34
454.723265720531,721.413537161425,3,29
371.317954966798,800.598683999851,3,45
259.86830284819,860.188069287688,3,11
297.966805286705,112.861741567031,1,44
826.557470951229,144.040356623009,2,22
620.413665659726,390.215269755572,3,45
972.495817346498,847.441613208503,2,15
344.963891431689,415.195058565587,2,39
157.196833984926,337.800723267719,1,14
321.750394301489,214.631239650771,1,1
707.839012611657,173.952594632283,2,9
726.388467242941,76.8410279415548,1,14
513.500444823876,848.549808608368,3,34
46.4946771971881,861.471412470564,3,16
376.066180877388,215.424173977226,3,28
166.323410579935,703.233428765088,2,1
613.535047974437,944.925344549119,2,15
376.243210397661,32.1120980661362,1,18
365.275678457692,153.938836185262,2,15
357.944460120052,158.069166354835,1,9
546.423939755186,919.979676604271,3,17
340.710382908583,786.865559406579,2,21
706.423385301605,994.935555849224,3,14
453.408979810774,891.409899573773,2,15
873.677298892289,281.126823974773,1,44
753.41538223438,533.799200318754,2,9
99.4749944657087,428.683296544477,1,38
444.903689436615,509.719078661874,2,17
821.164443390444,296.549799153581,2,42
389.239066746086,410.209076013416,1,31
198.751223972067,778.54101639241,2,47
799.831631360576,13.1762307137251,2,9
77.9051634017378,939.709008205682,1,28
39.7846712730825,109.111066441983,2,32
3.84143739938736,509.117035660893,3,33
139.857647009194,909.90863670595,2,47
798.171022674069,707.598389592022,2,28
566.685686586425,72.6448239292949,2,44
991.283517563716,7.28472718037665,2,19
230.601692106575,904.892314691097,2,7
505.572925554588,74.9204133171588,2,15
467.636965680867,527.18691341579,1,25
51.1899238917977,831.446509342641,2,12
694.531190674752,917.746708262712,2,17
687.555248849094,618.488990701735,1,21
216.796580702066,437.594355084002,1,5
154.058902524412,424.867830704898,2,2
550.99391262047,750.237377593294,2,4
862.26529465057,445.177565328777,3,30
992.409479338676,457.768512424082,2,36
127.253624144942,778.587037231773,3,28
787.957681342959,794.382439227775,2,4
493.726637447253,808.844467857853,3,34
588.435821700841,548.178953118622,3,31
616.9542693533,629.930163966492,1,30
221.270929323509,458.722023991868,2,17
999.314269283786,942.092511570081,2,22
534.090660279617,828.517678659409,3,33
535.556092858315,204.138085944578,1,16
708.934224676341,383.437928976491,3,30
715.990799944848,766.125128371641,2,9
846.884459489956,818.32648999989,3,22
701.488223159686,550.730587681755,2,21
978.519211523235,516.783052589744,2,47
329.640957526863,731.891963630915,3,40
696.439010556787,53.3093442209065,1,13
250.539380358532,961.256194394082,3,39
178.847815608606,268.529317341745,3,38
984.392201527953,492.713349405676,2,15
176.500998437405,182.003582827747,1,30
723.69468701072,928.234290564433,2,1
613.609969848767,505.606423830613,3,3
350.465593626723,249.004100915045,2,13
557.043836684898,995.445852400735,2,46
764.17077681981,298.338896594942,2,15
669.801321811974,416.357551468536,2,44
956.197912571952,414.435162441805,2,15
517.652069684118,267.361581791192,1,35
858.860902488232,314.732423052192,2,15
841.308366740122,6.56219734810293,2,43
781.544603174552,246.019123820588,1,20
548.748749773949,770.528135122731,3,34
520.815353142098,407.449326477945,2,47
282.605369342491,46.8417026568204,1,44
139.249255415052,103.443112690002,1,32
468.076261226088,568.283244501799,2,36
496.466929558665,940.360178705305,3,25
482.579482952133,885.920833330601,2,47
978.854390094057,203.922058921307,2,15
872.42485396564,924.795002443716,2,15
132.783596869558,284.828692441806,3,28
67.5766733475029,444.935544626787,3,39
872.496523428708,415.310959797353,2,22
36.9453344028443,635.780579643324,2,15
269.312812713906,727.392441127449,3,11
633.596426574513,287.878394359723,2,12
14.1343679279089,386.396852089092,3,6
996.87116057612,221.34098992683,1,2
112.05220897682,214.294933946803,1,34
875.810230849311,391.951717901975,2,30
481.923591578379,583.26214319095,2,30
23.0530931148678,291.884940350428,3,30
945.068875560537,174.384691752493,3,40
669.16779242456,735.757300164551,2,32
823.177456622943,224.533200263977,2,39
606.525572016835,307.395934592932,2,9
796.528300736099,288.285355782136,2,15
48.4406258910894,308.235725620762,2,4
847.224932862446,81.3337597064674,2,11
545.153429033235,706.528618233278,3,47
316.952387569472,443.654858972877,2,11
769.326283596456,581.123490585014,2,12
949.379666009918,632.765354355797,2,4
538.966608000919,455.534325214103,1,30
263.676789822057,43.5816689860076,1,21
650.330294854939,687.507906230167,2,2
83.8520592078567,555.911964271218,3,14
637.900049099699,42.7272231318057,1,21
398.413485148922,456.753503531218,1,20
899.621039628983,100.163941038772,2,23
953.518685419112,309.040407650173,2,21
825.631512561813,759.742610389367,2,35
5.45047898776829,375.768100144342,1,28
439.583161845803,376.673751277849,2,42
504.818623652682,926.49100557901,3,28
293.775367317721,519.759549060836,2,1
975.056123686954,71.5918689966202,2,22
129.575141705573,214.150584302843,1,20
349.783336743712,908.328969730064,2,4
589.243486290798,127.172178821638,2,9
818.788434844464,697.631124174222,2,15
133.452284615487,836.287170881405,3,45
73.7902438268065,545.496712205932,2,46
11.3817343953997,241.556258639321,1,18
131.013175472617,544.026225805283,3,34
206.139177083969,943.699690047652,3,25
165.123145096004,306.305724661797,1,20
518.219972960651,177.398371743038,2,9
473.21644728072,769.506980897859,2,15
529.963170411065,465.396906714886,2,1
16.1837751511484,889.019114198163,3,33
156.450681854039,684.967335546389,3,47
103.208499960601,582.233035704121,3,17
465.729115530849,48.6355652101338,1,50
533.196670003235,516.742777777836,2,37
347.548860358074,939.380238531157,3,40
574.689108878374,257.377411238849,1,38
173.483611783013,806.533627444878,2,32
575.272631598637,11.7427802179009,1,37
826.050059171394,181.575070135295,1,42
586.135593708605,107.41683258675,1,18
74.8514230363071,243.539948249236,1,20
258.22925567627,270.993585465476,2,30
284.971255576238,964.333553100005,3,6
600.551317445934,912.461337866262,2,23
592.187443049625,424.770234851167,2,17
319.595567882061,272.23489084281,2,19
555.119053926319,922.434685984626,3,17
116.530654486269,892.243024893105,3,38
820.235663792118,310.312459012493,1,21
548.244867706671,769.257587846369,2,30
797.096947440878,995.5997641664,2,36
150.116781238467,625.698517542332,3,38
190.152591094375,959.759968798608,3,28
423.914856044576,365.59449788183,2,12
468.485935591161,33.8131943717599,2,29
165.887124603614,509.146151365712,3,25
348.999849986285,856.608735397458,2,23
523.034851299599,934.405828360468,3,28
812.696374719962,304.096485022455,1,11
17.3993641510606,773.134122369811,2,35
644.495933316648,239.589276025072,2,22
836.00643184036,41.1687737796456,1,45
32.3317844886333,574.611907359213,1,38
644.689335254952,154.299003770575,1,38
18.5947755817324,167.374017415568,1,30
764.517836738378,860.221558948979,3,28
682.753824396059,687.950745457783,2,22
969.918343704194,301.437731133774,2,15
506.177035393193,287.523749051616,1,7
345.935923047364,465.666677104309,3,1
389.551153639331,165.614394005388,1,16
543.923376826569,397.01637509279,2,39
1.81121216155589,886.283306404948,1,8
276.543437270448,110.614555189386,1,18
750.121651915833,621.792563004419,2,19
662.619112059474,200.921617681161,2,42
313.898376189172,978.073473088443,3,9
292.622773908079,337.461159331724,2,17
85.3849102277309,239.902643486857,3,34
877.163083758205,362.350248266011,1,14
706.195306265727,295.43296713382,1,18
738.854477414861,302.723973290995,2,4
853.924426948652,254.599395440891,2,9
451.441408367828,417.368211550638,2,37
907.01621491462,172.896803356707,1,7
573.246268089861,163.114132126793,1,28
465.217314660549,946.990882279351,3,22
302.296803100035,708.670360269025,3,39
741.351237520576,881.701430073008,2,30
527.102551655844,679.068808909506,3,30
255.488040624186,240.351541899145,2,9
426.694069989026,876.603017561138,2,13
557.666884036735,871.398661052808,2,9
80.2053450606763,695.133809698746,2,15
874.883449403569,699.474515859038,2,20
590.853368164971,986.748297465965,2,23
745.909067569301,463.348615681753,1,33
186.979691963643,608.803641283885,3,14
665.695111500099,713.736625155434,2,22
436.282532289624,24.3456247262657,1,21
127.199026523158,241.359722102061,1,18
404.337080428377,104.356281226501,2,47
833.812730619684,873.35971952416,3,44
488.497214624658,946.280355798081,3,18
655.685998499393,312.102668685839,2,7
375.919483369216,750.247617252171,3,26
731.14758497104,658.343767514452,2,4
338.646432384849,821.355354273692,2,44
664.509181398898,331.901246216148,1,18
152.942204847932,69.2149128299206,2,36
944.681033026427,973.392416024581,2,13
864.223956130445,182.616870384663,2,37
469.96740764007,782.048062421381,2,15
793.239305261523,19.3760739639401,2,45
409.58912181668,741.47850391455,3,25
567.052718251944,778.392336796969,3,46
534.101068740711,250.547787407413,2,22
515.421439427882,308.269317727536,1,18
147.016555303708,405.547144822776,1,20
859.522143146023,53.0031167436391,1,7
151.264559244737,213.594644097611,1,20
647.814710158855,992.514674551785,3,40
326.336428057402,265.52368584089,1,7
140.477926004678,772.729299264029,3,39
814.087663777173,402.276071254164,2,27
574.860897613689,149.899017764255,1,18
569.905688986182,868.650026153773,3,46
943.30448214896,996.127466903999,2,23
264.714427292347,205.887941876426,1,16
401.250257156789,394.163521705195,2,15
445.412622764707,871.327810687944,2,17
634.198592044413,164.858296513557,1,21
594.352837884799,162.273645401001,1,13
450.379782123491,402.07809698768,2,15
250.921323895454,141.301731113344,1,16
160.278290975839,431.657979497686,2,11
288.117725867778,177.225468913093,2,45
153.523222310469,685.595392482355,3,30
826.982264406979,874.137496575713,2,28
799.725995166227,128.014524001628,2,12
596.297662938014,939.189416356385,3,46
802.218767115846,322.411977685988,2,9
489.213204942644,380.936181405559,2,12
680.686359992251,258.912786608562,2,15
113.59785636887,592.683949042112,3,33
102.103725075722,555.252128280699,2,17
375.702341785654,345.658601494506,3,34
134.553748182952,821.403477108106,3,10
663.504405179992,427.563044242561,3,25
28.851603390649,404.298829613253,1,16
231.783276190981,457.893576240167,2,9
688.56512918137,53.969792323187,1,20
310.148247051984,866.702727274969,2,19
240.491525735706,274.908533087,1,16
783.380622044206,392.810601275414,1,7
962.263249326497,92.2474702820182,1,35
347.797027090564,351.798528805375,1,1
403.077610535547,858.613081043586,3,42
203.327589668334,27.7673965319991,2,35
17.3753171693534,91.7441179044545,2,28
308.687221957371,89.0090211760253,1,42
279.168117092922,19.9858874548227,1,45
980.848046252504,803.515057545155,2,43
302.262716926634,422.355151269585,2,15
692.335340427235,484.273962443694,3,46
696.345741394907,470.439038006589,2,43
25.7769925519824,242.999616079032,3,28
265.517477644607,599.438415141776,3,17
759.433153085411,299.847197486088,2,9
576.184746343642,496.067590080202,2,32
355.990308104083,693.592069903389,3,39
76.7498894128948,454.229074530303,1,20
975.417590467259,604.90501858294,2,7
655.786636518314,998.928118729964,2,28
234.014332992956,467.896928545088,1,38
877.293891040608,967.024435056373,2,28
449.20753617771,133.943355176598,2,21
627.919006627053,740.898191463202,2,17
893.556255381554,462.052521761507,2,36
155.057137599215,174.46061456576,1,5
875.682626385242,559.28516946733,2,27
540.327311959118,683.713276637718,3,40
707.319624256343,319.827884901315,2,29
839.375205338001,873.941897414625,3,40
90.0961929000914,732.526316307485,2,21
864.910570671782,334.553947206587,2,4
741.085238056257,726.149300811812,2,27
610.405095852911,645.836810814217,3,46
510.024298913777,571.903750300407,2,1
342.306125676259,659.092461457476,2,13
465.525981271639,302.169904345647,1,14
900.850467151031,264.856375521049,2,9
552.622157381848,156.375670339912,2,23
399.735969491303,720.19403334707,2,28
322.02940993011,484.776792116463,2,21
